year,locality,axis_label,fig_title,fig_order,start_zero,value
1990,Kvädöfjärden,%,Hematokrit hos abborre,1013,FALSE,25.466666666666665
1990,Kvädöfjärden,%,LSI hos abborre,1011,FALSE,1.3126666666666666
1990,Kvädöfjärden,°C,"Vattentemperatur vid 1m, säsongsmedel ",2011,FALSE,15.3
1990,Kvädöfjärden,Faktor,Konditionsfaktor hos abborre,1009,FALSE,1.1853333333333333
1990,Kvädöfjärden,"Fett, % i muskel",Fetthalt hos analyserad abborre,3004,FALSE,0.7797888726868479
1990,Kvädöfjärden,"Koncentration, µg/g fv muskel",alfa-HCH hos abborre,3020,TRUE,0.03397089701594462
1990,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDD hos abborre,3018,TRUE,0.03583530942751657
1990,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDE hos abborre,3019,TRUE,0.12672335018739875
1990,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDT hos abborre,3017,TRUE,0.026130649121894365
1990,Kvädöfjärden,"Koncentration, µg/g fv muskel",HCB hos abborre,3023,TRUE,0.009717564177187969
1990,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-101 hos abborre,3026,TRUE,0.021784163169936404
1990,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-138 hos abborre,3026.5,TRUE,0.059701143736871354
1990,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-153 hos abborre,3028,TRUE,0.09274483741306144
1990,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-180 hos abborre,3029,TRUE,0.014242632728980877
1990,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-28 hos abborre,3024,TRUE,0.003469788942654033
1990,Kvädöfjärden,"Koncentration, ng/g vv muskel",Kvicksilver hos abborre,3012,TRUE,25.438692481916885
1990,Kvädöfjärden,"Konditionsfaktor, K",Konditionsfaktor hos analyserad abborre,3005,FALSE,1.1920057608632073
1990,Kvädöfjärden,"Längd, cm",Längd hos analyserad abborre,3003,FALSE,17.01721845209001
1990,Kvädöfjärden,m,"Siktdjup, säsongsmedel",2012,FALSE,4.865
1990,Kvädöfjärden,mmol/l plasma,Klorid hos abborre,1016,FALSE,110.23076923076923
1990,Kvädöfjärden,pmol/mg protein × minut,EROD hos honabborre,1024,TRUE,52.333333333333336
1990,Kvädöfjärden,"Vikt, g",Vikt hos analyserad abborre,3002,FALSE,58.741370689780645
1990,Kvädöfjärden,"Ålder, år",Ålder hos analyserad abborre,3001,FALSE,4.573050519273263
1991,Fjällbacka,"Fett, % i muskel",Fetthalt hos analyserad tånglake,3004,FALSE,0.9386411757509152
1991,Fjällbacka,"Konditionsfaktor, K",Konditionsfaktor hos analyserad tånglake,3005,FALSE,0.41447691933103853
1991,Fjällbacka,"Längd, cm",Längd hos analyserad tånglake,3003,FALSE,23.611267907669397
1991,Fjällbacka,"Vikt, g",Vikt hos analyserad tånglake,3002,FALSE,54.573455567744325
1991,Fjällbacka,"Ålder, år",Ålder hos analyserad tånglake,3001,FALSE,5.276498871093977
1991,"Fjällbacka, okt",antal per redskap och natt,"Karpfiskar och mesopredatorer, 
fångst under provfiske",2015,FALSE,0.4777777777777778
1991,"Fjällbacka, okt",antal per redskap och natt,"Rovfisk, fångst under provfiske",2021,FALSE,2.411111111111111
1991,"Fjällbacka, okt",antal per redskap och natt,"Strandkrabba, fångst under provfiske",2016,FALSE,45.522222222222226
1991,"Fjällbacka, okt",antal per redskap och natt,"Torsk, fångst under provfiske",2018,FALSE,1.011111111111111
1991,"Fjällbacka, okt",antal per redskap och natt,Totalfångst under provfiske,2017,FALSE,6.944444444444445
1991,"Fjällbacka, okt",antal per redskap och natt,"Tånglake, fångst under provfiske",2019,FALSE,0.4
1991,"Fjällbacka, okt",antal per redskap och natt,"Ål, fångst under provfiske",2020,FALSE,1.4777777777777779
1991,"Fjällbacka, okt",N,Artantal,2001,FALSE,13
1991,"Fjällbacka, okt",Shannon-Wiener diversitetsindex,Diversitet,2002,FALSE,2.1568674116831743
1991,"Fjällbacka, okt",Trofisk medelnivå,Trofisk medelnivå,2003,FALSE,3.81616
1991,Holmöarna,°C,"Vattentemperatur vid 1m, säsongsmedel",2011,FALSE,15.211065573770492
1991,Holmöarna,"Koncentration, ng/g vv muskel",Kvicksilver hos abborre,3012,TRUE,57.76876851880496
1991,Holmöarna,"Konditionsfaktor, K",Konditionsfaktor hos analyserad abborre,3005,FALSE,1.1613182501190196
1991,Holmöarna,"Längd, cm",Längd hos analyserad abborre,3003,FALSE,18.788184006600257
1991,Holmöarna,"Vikt, g",Vikt hos analyserad abborre,3002,FALSE,78.13195709011505
1991,Holmöarna,"Ålder, år",Ålder hos analyserad abborre,3001,FALSE,3.7139187352634053
1991,Kvädöfjärden,%,GSI hos honabborre,1010,FALSE,5.867
1991,Kvädöfjärden,%,Hematokrit hos abborre,1013,FALSE,26.1
1991,Kvädöfjärden,%,LSI hos abborre,1011,FALSE,1.368
1991,Kvädöfjärden,°C,"Vattentemperatur vid 1m, säsongsmedel ",2011,FALSE,14.071929824561403
1991,Kvädöfjärden,Faktor,Konditionsfaktor hos abborre,1009,FALSE,1.2309999999999999
1991,Kvädöfjärden,"Fett, % i muskel",Fetthalt hos analyserad abborre,3004,FALSE,0.6907986469227093
1991,Kvädöfjärden,"Koncentration, µg/g fv muskel",alfa-HCH hos abborre,3020,TRUE,0.03055611103611719
1991,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDD hos abborre,3018,TRUE,0.044099809120023196
1991,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDE hos abborre,3019,TRUE,0.19015106510562396
1991,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDT hos abborre,3017,TRUE,0.028886731913296337
1991,Kvädöfjärden,"Koncentration, µg/g fv muskel",HCB hos abborre,3023,TRUE,0.011084200673309463
1991,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-101 hos abborre,3026,TRUE,0.026781613101418047
1991,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-138 hos abborre,3026.5,TRUE,0.08849684951055663
1991,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-153 hos abborre,3028,TRUE,0.13411936468109062
1991,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-180 hos abborre,3029,TRUE,0.019120638136666177
1991,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-28 hos abborre,3024,TRUE,0.0037763500451796083
1991,Kvädöfjärden,"Koncentration, ng/g vv muskel",Kvicksilver hos abborre,3012,TRUE,38.94597338864526
1991,Kvädöfjärden,"Konditionsfaktor, K",Konditionsfaktor hos analyserad abborre,3005,FALSE,1.2336155318685027
1991,Kvädöfjärden,"Längd, cm",Längd hos analyserad abborre,3003,FALSE,18.421000094453852
1991,Kvädöfjärden,m,"Siktdjup, säsongsmedel",2012,FALSE,4.603508771929825
1991,Kvädöfjärden,pmol/mg protein × minut,EROD hos honabborre,1024,TRUE,65.8
1991,Kvädöfjärden,"Vikt, g",Vikt hos analyserad abborre,3002,FALSE,77.11155181519737
1991,Kvädöfjärden,"Ålder, år",Ålder hos analyserad abborre,3001,FALSE,5.0239996439333465
1992,Fjällbacka,%,GSI hos hontånglake,1010,FALSE,16.68189189189189
1992,Fjällbacka,%,Hematokrit hos tånglake,1013,FALSE,18.333333333333332
1992,Fjällbacka,%,LSI hos tånglake,1011,FALSE,1.4956756756756757
1992,Fjällbacka,Faktor,Konditionsfaktor hos tånglake,1009,FALSE,0.5224324324324324
1992,Fjällbacka,"Fett, % i muskel",Fetthalt hos analyserad tånglake,3004,FALSE,1.5174259719796568
1992,Fjällbacka,"Konditionsfaktor, K",Konditionsfaktor hos analyserad tånglake,3005,FALSE,0.48453869940533767
1992,Fjällbacka,"Längd, cm",Längd hos analyserad tånglake,3003,FALSE,22.631093667879092
1992,Fjällbacka,mmol/l plasma,Klorid hos tånglake,1016,FALSE,150.6764705882353
1992,Fjällbacka,pmol/mg protein × minut,EROD hos hantånglake,1024,TRUE,108
1992,Fjällbacka,pmol/mg protein × minut,EROD hos hontånglake,1024,TRUE,35.08108108108108
1992,Fjällbacka,"Vikt, g",Vikt hos analyserad tånglake,3002,FALSE,56.1623272351857
1992,Fjällbacka,"Ålder, år",Ålder hos analyserad tånglake,3001,FALSE,4.752670791793749
1992,Fjällbacka,år,Ålder hos tånglake,1008,FALSE,2.2432432432432434
1992,"Fjällbacka, okt",%,Missbildade yngel tånglake,2007,FALSE,0
1992,"Fjällbacka, okt",%,Onormala yngel tånglake,2008,FALSE,0.24285154719937327
1992,"Fjällbacka, okt",%,Sent döda yngel tånglake,2006,FALSE,0.24285154719937327
1992,"Fjällbacka, okt",%,Tidigt döda yngel tånglake,2005,FALSE,0
1992,"Fjällbacka, okt",antal per redskap och natt,"Karpfiskar och mesopredatorer, 
fångst under provfiske",2015,FALSE,0.23333333333333334
1992,"Fjällbacka, okt",antal per redskap och natt,"Rovfisk, fångst under provfiske",2021,FALSE,4.075
1992,"Fjällbacka, okt",antal per redskap och natt,"Strandkrabba, fångst under provfiske",2016,FALSE,30.95
1992,"Fjällbacka, okt",antal per redskap och natt,"Torsk, fångst under provfiske",2018,FALSE,0.4666666666666667
1992,"Fjällbacka, okt",antal per redskap och natt,Totalfångst under provfiske,2017,FALSE,7.891666666666667
1992,"Fjällbacka, okt",antal per redskap och natt,"Tånglake, fångst under provfiske",2019,FALSE,0.8833333333333333
1992,"Fjällbacka, okt",antal per redskap och natt,"Ål, fångst under provfiske",2020,FALSE,0.03333333333333333
1992,"Fjällbacka, okt",ESI,Ebryosomatisk index hos tånglake,2028,FALSE,21.828712400655398
1992,"Fjällbacka, okt",K,Kondition hos tånglake,2029,FALSE,0.4050482638603188
1992,"Fjällbacka, okt",mm,Längd vid 1 års ålder hos tånglake,2022,FALSE,233.38888888888889
1992,"Fjällbacka, okt",mm,Längd vid 2 års ålder hos tånglake,2023,FALSE,273
1992,"Fjällbacka, okt",mm,Längd vid 3 års ålder hos tånglake,2024,FALSE,268.3333333333333
1992,"Fjällbacka, okt",mm,Längd vid 4 års ålder hos tånglake,2025,FALSE,287.42857142857144
1992,"Fjällbacka, okt",N,Artantal,2001,FALSE,15
1992,"Fjällbacka, okt",Shannon-Wiener diversitetsindex,Diversitet,2002,FALSE,1.686130176003125
1992,"Fjällbacka, okt",Trofisk medelnivå,Trofisk medelnivå,2003,FALSE,4.045934530095037
1992,Holmöarna,°C,"Vattentemperatur vid 1m, säsongsmedel",2011,FALSE,15.113524590163934
1992,Kvädöfjärden,%,GSI hos honabborre,1010,FALSE,4.692222222222222
1992,Kvädöfjärden,%,Hematokrit hos abborre,1013,FALSE,25.38888888888889
1992,Kvädöfjärden,%,LSI hos abborre,1011,FALSE,1.4227777777777777
1992,Kvädöfjärden,°C,"Vattentemperatur vid 1m, säsongsmedel ",2011,FALSE,15.382539682539683
1992,Kvädöfjärden,ESI,Ebryosomatisk index hos tånglake,2028,FALSE,14.030336117212219
1992,Kvädöfjärden,Faktor,Konditionsfaktor hos abborre,1009,FALSE,1.1644444444444444
1992,Kvädöfjärden,"Fett, % i muskel",Fetthalt hos analyserad abborre,3004,FALSE,0.7687738253409265
1992,Kvädöfjärden,K,Kondition hos tånglake,2029,FALSE,0.3452787856778002
1992,Kvädöfjärden,"Koncentration, µg/g fv muskel",alfa-HCH hos abborre,3020,TRUE,0.022573043126129035
1992,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDD hos abborre,3018,TRUE,0.017146647600437732
1992,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDE hos abborre,3019,TRUE,0.07260619101614255
1992,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDT hos abborre,3017,TRUE,0.015121853556936956
1992,Kvädöfjärden,"Koncentration, µg/g fv muskel",HCB hos abborre,3023,TRUE,0.005497181219120974
1992,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-101 hos abborre,3026,TRUE,0.013508751093620186
1992,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-138 hos abborre,3026.5,TRUE,0.033478617153550744
1992,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-153 hos abborre,3028,TRUE,0.05148799717578513
1992,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-180 hos abborre,3029,TRUE,0.011001959240810849
1992,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-28 hos abborre,3024,TRUE,0.004657191795916718
1992,Kvädöfjärden,"Koncentration, ng/g vv muskel",Kvicksilver hos abborre,3012,TRUE,44.46439474586527
1992,Kvädöfjärden,"Konditionsfaktor, K",Konditionsfaktor hos analyserad abborre,3005,FALSE,1.1680849360623213
1992,Kvädöfjärden,"Längd, cm",Längd hos analyserad abborre,3003,FALSE,17.12239115395386
1992,Kvädöfjärden,m,"Siktdjup, säsongsmedel",2012,FALSE,4.874603174603174
1992,Kvädöfjärden,mm,Längd vid 2 års ålder hos tånglake,2023,FALSE,207.71428571428572
1992,Kvädöfjärden,mm,Längd vid 3 års ålder hos tånglake,2024,FALSE,218.375
1992,Kvädöfjärden,mm,Längd vid 4 års ålder hos tånglake,2025,FALSE,235.27272727272728
1992,Kvädöfjärden,mm,Längd vid 5 års ålder hos tånglake,2026,FALSE,266.57142857142856
1992,Kvädöfjärden,mmol/l plasma,Klorid hos abborre,1016,FALSE,110.88888888888889
1992,Kvädöfjärden,pmol/mg protein × minut,EROD hos honabborre,1024,TRUE,77.44444444444444
1992,Kvädöfjärden,"Vikt, g",Vikt hos analyserad abborre,3002,FALSE,58.63644951012483
1992,Kvädöfjärden,"Ålder, år",Ålder hos analyserad abborre,3001,FALSE,4.638218961913226
1993,Fjällbacka,%,GSI hos hontånglake,1010,FALSE,10.79875
1993,Fjällbacka,%,Hematokrit hos tånglake,1013,FALSE,19.705882352941178
1993,Fjällbacka,%,LSI hos tånglake,1011,FALSE,1.4048
1993,Fjällbacka,µmol/mg protein × minut,Glutation S-transferas hos hantånglake,1026,TRUE,1.31
1993,Fjällbacka,µmol/mg protein × minut,Glutation S-transferas hos hontånglake,1026,TRUE,0.88
1993,Fjällbacka,µmol/mg protein × minut,Katalas hos tånglake,1027,TRUE,37.9
1993,Fjällbacka,Faktor,Konditionsfaktor hos tånglake,1009,FALSE,0.5116
1993,Fjällbacka,mmol/l plasma,Klorid hos tånglake,1016,FALSE,163.0909090909091
1993,Fjällbacka,nmol/mg protein × minut,Glutation hos tånglake,1025,TRUE,15.822
1993,Fjällbacka,pmol/mg protein × minut,EROD hos hantånglake,1024,TRUE,126
1993,Fjällbacka,pmol/mg protein × minut,EROD hos hontånglake,1024,TRUE,48.96
1993,Fjällbacka,år,Ålder hos tånglake,1008,FALSE,1.88
1993,"Fjällbacka, okt",antal per redskap och natt,"Karpfiskar och mesopredatorer, 
fångst under provfiske",2015,FALSE,0.15
1993,"Fjällbacka, okt",antal per redskap och natt,"Rovfisk, fångst under provfiske",2021,FALSE,3.15
1993,"Fjällbacka, okt",antal per redskap och natt,"Strandkrabba, fångst under provfiske",2016,FALSE,52.65
1993,"Fjällbacka, okt",antal per redskap och natt,"Torsk, fångst under provfiske",2018,FALSE,2.308333333333333
1993,"Fjällbacka, okt",antal per redskap och natt,Totalfångst under provfiske,2017,FALSE,7.741666666666666
1993,"Fjällbacka, okt",antal per redskap och natt,"Tånglake, fångst under provfiske",2019,FALSE,0.2833333333333333
1993,"Fjällbacka, okt",antal per redskap och natt,"Ål, fångst under provfiske",2020,FALSE,0.27499999999999997
1993,"Fjällbacka, okt",ESI,Ebryosomatisk index hos tånglake,2028,FALSE,17.300296611992565
1993,"Fjällbacka, okt",K,Kondition hos tånglake,2029,FALSE,0.41000758775725127
1993,"Fjällbacka, okt",mm,Längd vid 1 års ålder hos tånglake,2022,FALSE,240.15217391304347
1993,"Fjällbacka, okt",mm,Längd vid 2 års ålder hos tånglake,2023,FALSE,264.82608695652175
1993,"Fjällbacka, okt",mm,Längd vid 3 års ålder hos tånglake,2024,FALSE,280.09090909090907
1993,"Fjällbacka, okt",mm,Längd vid 4 års ålder hos tånglake,2025,FALSE,300.6666666666667
1993,"Fjällbacka, okt",N,Artantal,2001,FALSE,12
1993,"Fjällbacka, okt",Shannon-Wiener diversitetsindex,Diversitet,2002,FALSE,1.5843925195728406
1993,"Fjällbacka, okt",Trofisk medelnivå,Trofisk medelnivå,2003,FALSE,4.013711151736746
1993,Holmöarna,%,GSI hos honabborre,1010,FALSE,5.7775
1993,Holmöarna,%,Hematokrit hos abborre,1013,FALSE,30.958333333333332
1993,Holmöarna,%,LSI hos abborre,1011,FALSE,1.7083333333333333
1993,Holmöarna,°C,"Vattentemperatur vid 1m, säsongsmedel",2011,FALSE,13.8765
1993,Holmöarna,Faktor,Konditionsfaktor hos abborre,1009,FALSE,1.1404166666666666
1993,Holmöarna,mmol/l plasma,Klorid hos abborre,1016,FALSE,98.625
1993,Holmöarna,pmol/mg protein × minut,EROD hos honabborre,1024,TRUE,113.54166666666667
1993,Kvädöfjärden,%,GSI hos honabborre,1010,FALSE,5.8052
1993,Kvädöfjärden,%,Hematokrit hos abborre,1013,FALSE,24.84
1993,Kvädöfjärden,%,LSI hos abborre,1011,FALSE,1.4296
1993,Kvädöfjärden,°C,"Vattentemperatur vid 1m, säsongsmedel ",2011,FALSE,14.568333333333333
1993,Kvädöfjärden,Faktor,Konditionsfaktor hos abborre,1009,FALSE,1.1908
1993,Kvädöfjärden,"Fett, % i muskel",Fetthalt hos analyserad abborre,3004,FALSE,0.7410915482007164
1993,Kvädöfjärden,K,Kondition hos tånglake,2029,FALSE,0.3234887656603355
1993,Kvädöfjärden,"Koncentration, µg/g fv muskel",alfa-HCH hos abborre,3020,TRUE,0.017800163497210416
1993,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDD hos abborre,3018,TRUE,0.03234312060256655
1993,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDE hos abborre,3019,TRUE,0.13539091288256677
1993,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDT hos abborre,3017,TRUE,0.03250256721921887
1993,Kvädöfjärden,"Koncentration, µg/g fv muskel",HCB hos abborre,3023,TRUE,0.008992191296678415
1993,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-101 hos abborre,3026,TRUE,0.028251965190876832
1993,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-138 hos abborre,3026.5,TRUE,0.0743548303589269
1993,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-153 hos abborre,3028,TRUE,0.10764423888756497
1993,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-180 hos abborre,3029,TRUE,0.024622247281964563
1993,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-28 hos abborre,3024,TRUE,0.002795623947188187
1993,Kvädöfjärden,"Koncentration, ng/g vv muskel",Kvicksilver hos abborre,3012,TRUE,44.718125421161005
1993,Kvädöfjärden,"Konditionsfaktor, K",Konditionsfaktor hos analyserad abborre,3005,FALSE,1.1518194993831403
1993,Kvädöfjärden,"Längd, cm",Längd hos analyserad abborre,3003,FALSE,18.937122297468083
1993,Kvädöfjärden,m,"Siktdjup, säsongsmedel",2012,FALSE,4.776666666666666
1993,Kvädöfjärden,mm,Längd vid 1 års ålder hos tånglake,2022,FALSE,175.85714285714286
1993,Kvädöfjärden,mm,Längd vid 2 års ålder hos tånglake,2023,FALSE,196.85
1993,Kvädöfjärden,mm,Längd vid 3 års ålder hos tånglake,2024,FALSE,233.05555555555554
1993,Kvädöfjärden,mm,Längd vid 4 års ålder hos tånglake,2025,FALSE,253.9
1993,Kvädöfjärden,mm,Längd vid 5 års ålder hos tånglake,2026,FALSE,250
1993,Kvädöfjärden,mmol/l plasma,Klorid hos abborre,1016,FALSE,111.58333333333333
1993,Kvädöfjärden,pmol/mg protein × minut,EROD hos honabborre,1024,TRUE,76.68
1993,Kvädöfjärden,"Vikt, g",Vikt hos analyserad abborre,3002,FALSE,78.22154292554667
1993,Kvädöfjärden,"Ålder, år",Ålder hos analyserad abborre,3001,FALSE,4.869743945814103
1993,Kvädöfjärden,år,Ålder hos abborre,1008,FALSE,5.36
1994,Fjällbacka,%,Hematokrit hos tånglake,1013,FALSE,13.692307692307692
1994,Fjällbacka,%,LSI hos tånglake,1011,FALSE,1.2903703703703704
1994,Fjällbacka,µmol/mg protein × minut,Glutation S-transferas hos hantånglake,1026,TRUE,0.9400000000000001
1994,Fjällbacka,µmol/mg protein × minut,Glutation S-transferas hos hontånglake,1026,TRUE,0.6547368421052632
1994,Fjällbacka,µmol/mg protein × minut,Katalas hos tånglake,1027,TRUE,91.73157894736842
1994,Fjällbacka,Faktor,Konditionsfaktor hos tånglake,1009,FALSE,0.47444444444444445
1994,Fjällbacka,mmol/l plasma,Klorid hos tånglake,1016,FALSE,148.04545454545453
1994,Fjällbacka,nmol/mg protein × minut,Glutation hos tånglake,1025,TRUE,13.272631578947369
1994,Fjällbacka,pmol/mg protein × minut,EROD hos hantånglake,1024,TRUE,162.44444444444446
1994,Fjällbacka,pmol/mg protein × minut,EROD hos hontånglake,1024,TRUE,75.48148148148148
1994,Fjällbacka,år,Ålder hos tånglake,1008,FALSE,1.2307692307692308
1994,"Fjällbacka, okt",%,Missbildade yngel tånglake,2007,FALSE,0.6561504440361063
1994,"Fjällbacka, okt",%,Onormala yngel tånglake,2008,FALSE,1.508346267754301
1994,"Fjällbacka, okt",%,Sent döda yngel tånglake,2006,FALSE,0.4557622317405752
1994,"Fjällbacka, okt",%,Tidigt döda yngel tånglake,2005,FALSE,0.4827493032933302
1994,"Fjällbacka, okt",antal per redskap och natt,"Karpfiskar och mesopredatorer, 
fångst under provfiske",2015,FALSE,0.25
1994,"Fjällbacka, okt",antal per redskap och natt,"Rovfisk, fångst under provfiske",2021,FALSE,11.725
1994,"Fjällbacka, okt",antal per redskap och natt,"Strandkrabba, fångst under provfiske",2016,FALSE,109.025
1994,"Fjällbacka, okt",antal per redskap och natt,"Torsk, fångst under provfiske",2018,FALSE,11.033333333333333
1994,"Fjällbacka, okt",antal per redskap och natt,Totalfångst under provfiske,2017,FALSE,15.891666666666667
1994,"Fjällbacka, okt",antal per redskap och natt,"Tånglake, fångst under provfiske",2019,FALSE,0.425
1994,"Fjällbacka, okt",antal per redskap och natt,"Ål, fångst under provfiske",2020,FALSE,0.24166666666666667
